EMPRES-i Plus,,,,,,,,,,,,,,,,,,
Date downloaded: 07/07/2026 20:02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Filters,,,,,,,,,,,,,,,,,,
Disease: Peste des petits ruminants,,,,,,,,,,,,,,,,,,
Region: Africa,,,,,,,,,,,,,,,,,,
Subregion: All,,,,,,,,,,,,,,,,,,
Diagnosis source: All,,,,,,,,,,,,,,,,,,
Diagnosis status: All,,,,,,,,,,,,,,,,,,
Animal type: All,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Event.ID,Global.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
251815,UNFAO-LEG-251815,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Medea,Boughezoul,36.0622,3.11,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,08/01/2019,24/03/2019,,
251816,UNFAO-LEG-251816,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Adrar,Tinerkouk,29.1109,0.1822,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,08/01/2019,24/03/2019,,
251805,UNFAO-LEG-251805,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Medea,Sidi Damed,36.1162,3.0466,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,07/01/2019,24/03/2019,,
251806,UNFAO-LEG-251806,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Ghardaia,Hassi F''hal,30.8689,3.245,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,07/01/2019,24/03/2019,,
251807,UNFAO-LEG-251807,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Mostaganem,Fornaka,35.9407,0.3478,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,07/01/2019,24/03/2019,,
251808,UNFAO-LEG-251808,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Blida,Blida,36.5646,3.0103,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,07/01/2019,24/03/2019,,
251809,UNFAO-LEG-251809,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tlemcen,Sidi Djillali,34.7759,-1.3044,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,07/01/2019,24/03/2019,,
251792,UNFAO-LEG-251792,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tlemcen,Sebdou,34.7849,-1.5128,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,06/01/2019,24/03/2019,,
251793,UNFAO-LEG-251793,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Adrar,Ouled Ahmed Timmi,28.9388,0.5901,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,06/01/2019,24/03/2019,,
251794,UNFAO-LEG-251794,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Batna,Aïn Djasser,35.6324,5.8907,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,06/01/2019,24/03/2019,,
251795,UNFAO-LEG-251795,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Batna,Chemora,35.5819,5.9199,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,06/01/2019,24/03/2019,,
251796,UNFAO-LEG-251796,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tizi Ouzou,Mekla,36.7321,4.2702,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,06/01/2019,24/03/2019,,
251797,UNFAO-LEG-251797,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tizi Ouzou,Tizi N''Tleta,36.7503,4.2702,WOAH (former OIE),Confirmed,Domestic - Goats,Domestic - Goats,06/01/2019,24/03/2019,,
251798,UNFAO-LEG-251798,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Skikda,Tamalous,36.7459,7.0442,WOAH (former OIE),Confirmed,Domestic - Goats,Domestic - Goats,06/01/2019,24/03/2019,,
251799,UNFAO-LEG-251799,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Oran,Es Senia,35.7857,-0.4523,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,06/01/2019,24/03/2019,,
251800,UNFAO-LEG-251800,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Oran,Ben Freha,35.6363,-0.7696,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,06/01/2019,24/03/2019,,
251801,UNFAO-LEG-251801,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Souk-Ahras,Sidi Fredj,36.3201,8.2223,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,06/01/2019,24/03/2019,,
251802,UNFAO-LEG-251802,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Ghardaia,Daia Ben Dahoua,31.7105,3.2414,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,06/01/2019,24/03/2019,,
251803,UNFAO-LEG-251803,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Setif,Ouled Si Ahmed,36.3608,5.512,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,06/01/2019,24/03/2019,,
251804,UNFAO-LEG-251804,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Setif,Guellal,36.1435,5.5075,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,06/01/2019,24/03/2019,,
251791,UNFAO-LEG-251791,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tlemcen,MSirda Fouaga,34.8483,-1.395,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,04/01/2019,24/03/2019,,
251789,UNFAO-LEG-251789,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Oran,Hassi Bounif,35.7316,-0.4887,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,03/01/2019,24/03/2019,,
251790,UNFAO-LEG-251790,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tlemcen,Fellaoucene,34.7759,-1.4675,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,03/01/2019,24/03/2019,,
251783,UNFAO-LEG-251783,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Guelma,Medjez Sfa,36.5039,7.5112,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,02/01/2019,24/03/2019,,
251784,UNFAO-LEG-251784,Peste des petits ruminants,,Africa,Northern Africa,Algeria,El Oued,El Oued,33.6113,6.3604,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,02/01/2019,24/03/2019,,
251785,UNFAO-LEG-251785,Peste des petits ruminants,,Africa,Northern Africa,Algeria,El Oued,Robbah,33.4134,6.9952,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,02/01/2019,24/03/2019,,
251786,UNFAO-LEG-251786,Peste des petits ruminants,,Africa,Northern Africa,Algeria,El Oued,El Ogla,33.7196,7.0131,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,02/01/2019,24/03/2019,,
251787,UNFAO-LEG-251787,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Souk-Ahras,M''daourouch,36.2476,7.9413,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,02/01/2019,24/03/2019,,
251788,UNFAO-LEG-251788,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Setif,Ksar El Abtal,36.1435,5.5301,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,02/01/2019,24/03/2019,,
248019,UNFAO-LEG-248019,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Oran,Hassi Ben Okba,35.7314,-0.5702,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,30/12/2018,26/02/2019,,
248020,UNFAO-LEG-248020,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Guelma,Bouchegouf,36.4378,7.2977,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,30/12/2018,26/02/2019,,
248021,UNFAO-LEG-248021,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tlemcen,El Aricha,34.803,-1.4992,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,30/12/2018,26/02/2019,,
248017,UNFAO-LEG-248017,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tlemcen,Sabra,34.8665,-1.4358,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,27/12/2018,26/02/2019,,
248018,UNFAO-LEG-248018,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Illizi,Illizi,27.6217,8.3283,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,27/12/2018,26/02/2019,,
248015,UNFAO-LEG-248015,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Boumerdes,Khemis El Khechna,36.8227,3.7717,WOAH (former OIE),Confirmed,Domestic - Goats,Domestic - Goats,25/12/2018,26/02/2019,,
248016,UNFAO-LEG-248016,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Ghardaia,El Guerrara,31.9004,3.4453,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,25/12/2018,26/02/2019,,
248014,UNFAO-LEG-248014,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Setif,Ain Oulmene,36.1525,5.503,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,24/12/2018,26/02/2019,,
248012,UNFAO-LEG-248012,Peste des petits ruminants,,Africa,Northern Africa,Algeria,M'Sila,Sidi Aissa,35.3691,3.9983,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,23/12/2018,26/02/2019,,
248013,UNFAO-LEG-248013,Peste des petits ruminants,,Africa,Northern Africa,Algeria,M'Sila,Slim,35.4959,4.0608,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,23/12/2018,26/02/2019,,
248011,UNFAO-LEG-248011,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Ghardaia,Berriane,31.8623,3.026,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,17/12/2018,26/02/2019,,
248009,UNFAO-LEG-248009,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tebessa,Bekkaria,35.2061,7.9594,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,13/12/2018,26/02/2019,,
248010,UNFAO-LEG-248010,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tebessa,Bir Dheb,35.1517,7.9413,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,13/12/2018,26/02/2019,,
248008,UNFAO-LEG-248008,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Ouargla,Rouissat,31.6875,5.7114,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,12/12/2018,26/02/2019,,
248007,UNFAO-LEG-248007,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Medea,Ouled Maaref,36.1571,2.9559,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,10/12/2018,26/02/2019,,
248006,UNFAO-LEG-248006,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Khenchela,Babar,34.9616,6.8898,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,08/12/2018,26/02/2019,,
248005,UNFAO-LEG-248005,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Batna,Barika,35.6227,6.0468,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,07/12/2018,26/02/2019,,
248004,UNFAO-LEG-248004,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Khenchela,Ouled Rechache,34.8619,6.9261,WOAH (former OIE),Confirmed,Domestic - Sheep | Domestic - Goats,Domestic - Sheep | Domestic - Goats,02/12/2018,26/02/2019,,
248003,UNFAO-LEG-248003,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Djelfa,Sed Rahal,34.1736,3.7399,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,15/11/2018,26/02/2019,,
244697,UNFAO-LEG-244697,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Bejaia,chemini,36.4876,4.5965,WOAH (former OIE),Confirmed,Domestic - Goats,Domestic - Goats,14/11/2018,20/12/2018,,
244696,UNFAO-LEG-244696,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Laghouat,Sidi Makhlouf,33.5351,2.5616,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,12/11/2018,20/12/2018,,
248002,UNFAO-LEG-248002,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Djelfa,Deldoul,34.3095,3.5405,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,12/11/2018,26/02/2019,,
244693,UNFAO-LEG-244693,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tebessa,Stah Guentis,35.4597,7.8506,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,28/10/2018,20/12/2018,,
244694,UNFAO-LEG-244694,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tebessa,El Mazraa,34.9525,7.9594,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,28/10/2018,20/12/2018,,
244695,UNFAO-LEG-244695,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tebessa,Thlidjen,34.9253,7.7419,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,28/10/2018,20/12/2018,,
244692,UNFAO-LEG-244692,Peste des petits ruminants,,Africa,Northern Africa,Algeria,Tebessa,Bedjene,35.6317,7.9866,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,23/10/2018,20/12/2018,,
238885,UNFAO-LEG-238885,Peste des petits ruminants,,Africa,Western Africa,Sierra Leone,Eastern,Moindu Wondor,7.833333,-11.166667,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,10/07/2018,07/08/2018,,
240271,UNFAO-LEG-240271,Peste des petits ruminants,,Africa,Western Africa,Sierra Leone,Northern,mathaska,8.7739,-12.793,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Goats/sheep ,Domestic - Goats | Domestic - Goats/Sheep ,10/07/2018,13/09/2018,,
238808,UNFAO-LEG-238808,Peste des petits ruminants,,Africa,Eastern Africa,Burundi,Bubanza,Commune Gihanga,-3.0684,29.4522,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,17/04/2018,06/08/2018,,
238807,UNFAO-LEG-238807,Peste des petits ruminants,,Africa,Eastern Africa,Burundi,Cibitoke,Commune Murwi,-2.8607,29.3842,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,06/04/2018,06/08/2018,,
238520,UNFAO-LEG-238520,Peste des petits ruminants,,Africa,Western Africa,Sierra Leone,Eastern,Moindu,7.946366,-11.191452,FAO Field Officer,Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,31/03/2018,23/07/2018,,
238521,UNFAO-LEG-238521,Peste des petits ruminants,,Africa,Western Africa,Sierra Leone,Southern,Kpangbama Kwellu,8.030413,-12.391498,FAO Field Officer,Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,31/03/2018,23/07/2018,,
238795,UNFAO-LEG-238795,Peste des petits ruminants,,Africa,Eastern Africa,Burundi,Kayanza,Muhanga and Butaganzwa townships,-3.0577,29.7742,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,16/03/2018,03/08/2018,,
238794,UNFAO-LEG-238794,Peste des petits ruminants,,Africa,Eastern Africa,Burundi,Kayanza,Commune Rutegama,-3.202,29.7525,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,24/02/2018,03/08/2018,,
238806,UNFAO-LEG-238806,Peste des petits ruminants,,Africa,Eastern Africa,Burundi,Karuzi,Commune Bugenyuzi,-3.0791,30.0425,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,03/02/2018,06/08/2018,,
233109,UNFAO-LEG-233109,Peste des petits ruminants,,Africa,Eastern Africa,Burundi,Gitega,Gitega,-3.4008,29.9245,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,01/01/2018,09/01/2018,,
233370,UNFAO-LEG-233370,Peste des petits ruminants,,Africa,Eastern Africa,Burundi,Kirundo,Busoni,-2.4386,30.2525,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,01/01/2018,19/01/2018,,
233371,UNFAO-LEG-233371,Peste des petits ruminants,,Africa,Eastern Africa,Burundi,Mwaro,Bisoro and Nyabihanga ,-3.3767,29.7713,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,01/01/2018,19/01/2018,,
216043,UNFAO-LEG-216043,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Kairouan,KAIROUAN,35.391576,9.543514,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,20/08/2016,30/08/2016,,
216042,UNFAO-LEG-216042,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Kairouan,Kairouan,35.391576,9.543514,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,19/08/2016,30/08/2016,,
216041,UNFAO-LEG-216041,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Tunis,Mannouba,36.834633,10.168168,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,13/08/2016,30/08/2016,,
216039,UNFAO-LEG-216039,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Manouba,Mannouba,36.712155,9.886461,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,12/08/2016,30/08/2016,,
216040,UNFAO-LEG-216040,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Sfax,Sfax,34.790425,9.998756,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,12/08/2016,30/08/2016,,
216038,UNFAO-LEG-216038,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Monastir,Monastir,35.602436,10.605953,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,11/08/2016,30/08/2016,,
216036,UNFAO-LEG-216036,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Manouba,Mannouba,36.840572,10.036372,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,10/08/2016,30/08/2016,,
216037,UNFAO-LEG-216037,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Manouba,Mannouba,36.754751,10.019822,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,10/08/2016,30/08/2016,,
216034,UNFAO-LEG-216034,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Nabeul,Nabeul,36.65042,10.587887,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,09/08/2016,30/08/2016,,
216035,UNFAO-LEG-216035,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Ariana,Ariana,36.934114,10.040088,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,09/08/2016,30/08/2016,,
216033,UNFAO-LEG-216033,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Jendouba,Jendouba,36.559071,8.75496,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,06/08/2016,30/08/2016,,
216031,UNFAO-LEG-216031,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Nabeul,Nabeul,36.551566,10.832906,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,02/08/2016,30/08/2016,,
216032,UNFAO-LEG-216032,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Sidi Bouz,Sidi Bouzid,35.333699,9.444125,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,02/08/2016,30/08/2016,,
215586,UNFAO-LEG-215586,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Manouba,Mannouba,36.809677,10.084956,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,01/08/2016,15/08/2016,,
215587,UNFAO-LEG-215587,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Ariana,Ariana,36.924828,10.047039,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,01/08/2016,15/08/2016,,
216029,UNFAO-LEG-216029,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Ariana,Ariana,37.062032,10.119413,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,01/08/2016,30/08/2016,,
216030,UNFAO-LEG-216030,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Gafsa,Gafsa,34.545864,9.071346,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,01/08/2016,30/08/2016,,
216028,UNFAO-LEG-216028,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Sidi Bouz,Sidi Bouzid,35.333699,9.444125,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,30/07/2016,30/08/2016,,
215585,UNFAO-LEG-215585,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Ariana,Ariana,37.062032,10.119413,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,28/07/2016,15/08/2016,,
216027,UNFAO-LEG-216027,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Ariana,Ariana,36.947896,10.196375,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,28/07/2016,30/08/2016,,
216026,UNFAO-LEG-216026,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Bizerte,Bizerte,37.142353,10.103988,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,26/07/2016,30/08/2016,,
216025,UNFAO-LEG-216025,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Manouba,Mannouba,36.857343,9.926733,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,20/07/2016,30/08/2016,,
216024,UNFAO-LEG-216024,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Monastir,Monastir,35.707952,10.678366,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Sheep,Domestic - Goats | Domestic - Sheep,11/07/2016,30/08/2016,,
215584,UNFAO-LEG-215584,Peste des petits ruminants,,Africa,Northern Africa,Tunisia,Bizerte,Bizerte,37.1181,9.74159,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,10/07/2016,15/08/2016,,
210605,UNFAO-LEG-210605,Peste des petits ruminants,,Africa,Northern Africa,Algeria,El Bayadh,GARAT DJRIRI,33.4581,0.5765,WOAH (former OIE),Confirmed,Domestic - Goats | Domestic - Unspecified mammal | Domestic - Sheep,Domestic - Goats | Domestic - Unspecified Mammal | Domestic - Sheep,03/02/2016,15/02/2016,,
206624,UNFAO-LEG-206624,Peste des petits ruminants,,Africa,Northern Africa,Morocco,Tadla - Azilal,Legdama  Bni Oukil  Fkih Ben Salah,32.58,-6.86,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,18/07/2015,07/08/2015,,
205778,UNFAO-LEG-205778,Peste des petits ruminants,,Africa,Western Africa,Liberia,Nimba,Ganta,7.238,-8.995,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,10/07/2015,16/07/2015,,
206264,UNFAO-LEG-206264,Peste des petits ruminants,,Africa,Northern Africa,Morocco,Chaouia - Ouardigha,Ouled Bourzegue  Sidi Bettache  Ben Slimane,33.51,-6.89,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,10/07/2015,31/07/2015,,
206265,UNFAO-LEG-206265,Peste des petits ruminants,,Africa,Northern Africa,Morocco,Chaouia - Ouardigha,Ouled Bourzegue  Sidi Bettache  Ben Slimane,33.51,-6.89,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,10/07/2015,31/07/2015,,
205728,UNFAO-LEG-205728,Peste des petits ruminants,,Africa,Northern Africa,Morocco,Rabat - Salé - Zemmour - Zaer,Rmamha  Sidi Yahya Zaër  Skhirate Témara,33.69,-6.89,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,04/07/2015,15/07/2015,,
205539,UNFAO-LEG-205539,Peste des petits ruminants,,Africa,Northern Africa,Morocco,Rabat - Salé - Zemmour - Zaer,Rmamha  Sidi Yahya Zaër  Skhirate Témara,33.69,-6.89,WOAH (former OIE),Confirmed,Domestic - Sheep,Domestic - Sheep,16/06/2015,03/07/2015,,
205775,UNFAO-LEG-205775,Peste des petits ruminants,,Africa,Western Africa,Liberia,Nimba,Gbonie,7.68,-8.57,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,01/06/2015,16/07/2015,,
205776,UNFAO-LEG-205776,Peste des petits ruminants,,Africa,Western Africa,Liberia,Nimba,Leagbala,7.52,-8.58,WOAH (former OIE),Confirmed,Domestic - Goats,Domestic - Goats,01/06/2015,16/07/2015,,
205777,UNFAO-LEG-205777,Peste des petits ruminants,,Africa,Western Africa,Liberia,Nimba,Gbalayee,7.35,-8.71,WOAH (former OIE),Confirmed,Domestic - Goat/sheep ,Domestic - Goat/Sheep ,01/06/2015,16/07/2015,,
205541,UNFAO-LEG-205541,Peste des petits ruminants,,Africa,Eastern Africa,Zambia,North-Western,Zambezi  Solwezi,-13.3831,22.7165,WOAH (former OIE),Confirmed,Domestic - Goats,Domestic - Goats,29/05/2015,06/07/2015,,
205542,UNFAO-LEG-205542,Peste des petits ruminants,,Africa,Eastern Africa,Zambia,Copperbelt,Mufulira  Chililabombwe,-12.3207,27.9012,WOAH (former OIE),Confirmed,Domestic - Goats,Domestic - Goats,29/05/2015,06/07/2015,,
205543,UNFAO-LEG-205543,Peste des petits ruminants,,Africa,Eastern Africa,Zambia,Northern,Nakonde  Mbala  Mpulungu,-8.7902,31.2462,WOAH (former OIE),Confirmed,Domestic - Goats,Domestic - Goats,29/05/2015,06/07/2015,,
